mean_online_duration,mean_offline_duration,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
1200,3600,PULL,5,0.14796605436505428,0.007730421714734235,0.0067760133919634044,30535.827178624906,156.25817780696772,136.9663317857185,10.769548797607422,0.49252758444009226,0.4317194625639111,22.056035937500003,1.0086964929333093,0.8841614593308902,0.196169828675931,0.0014004162267022796,0.0012275189448424208,0.9510476828383798,0.00875105356810285,0.007670636655983861
1200,3600,PUSH,5,0.11035953672742818,0.006995463546198821,0.006131794153181542,9644.030924638835,83.20988497254706,72.93668000583295,139.81664428710937,11.742943323117274,10.29314365435566,286.3444875,24.049547925744182,21.080358204120397,0.10168738170494793,0.0006675141613097764,0.0005851019599279087,0.9806367041598172,0.004368052339821128,0.0038287666887578844
1200,3600,GOSSIP,5,0.055622130527779465,0.004767478084867338,0.00417887879096952,17370.745521461748,292.14173457370214,256.0735208080274,45.42801742553711,4.488498757697261,3.9343426289406973,71.5665997596154,7.071111889049226,6.19810284928504,0.11079900417457585,0.013389058916107359,0.011736027589336957,0.9745342662569929,0.014283690122846119,0.012520206417016688
1200,3600,MIXED,5,0.002076500362527936,0.00018347628265803512,0.00016082405259067425,1013.7682241068678,10.02534921239516,8.787606036139104,502.04773712158203,42.47510307022776,37.231069384005,790.91828125,66.91462391371265,58.65325392187864,0.0014075567187029198,0.0013554964693262292,0.0011881450414803676,0.9976526619657289,0.002655971678837492,0.0023280618223163892
1200,14400,PULL,5,0.17250777679719725,0.00709313868379986,0.00621741018615747,59348.66634181469,713.9053807542618,625.7656566608047,7.790493774414062,0.36062672571960547,0.3161032622991861,15.954931249999998,0.7385635342737522,0.6473794811887335,0.4153919502621711,0.0050642853848077195,0.004439041860132386,0.9006043775798357,0.01767148291836548,0.015489737730927097
1200,14400,PUSH,5,0.14018021496109737,0.008010085804760717,0.007021149775100019,41216.35158587507,613.7216903520816,537.9507802061859,46.578329467773436,3.455573473184901,3.028943697416302,95.39241874999999,7.0770144730826745,6.2032766923085845,0.21865833645589877,0.0030180047949342863,0.0026453978401342034,0.9343614605944583,0.010620923439776515,0.009309649863703182
1200,14400,GOSSIP,5,0.060687890719292904,0.0020812029533537686,0.0018242548212395611,18906.861296918534,770.208996457474,675.1179518006361,35.9775634765625,3.1041677373628604,2.7209229891275872,56.6785,4.890258097014722,4.286500216717922,0.1814130663852388,0.030604526911091365,0.026826050616229405,0.9564102038918515,0.010674717359857455,0.009356802313637435
1200,14400,MIXED,5,0.0033936860729741032,0.0007647318772068297,0.0006703170451022333,1590.3907741760972,18.65849455219084,16.35489157319122,492.30605392456056,38.98436588534566,34.17130333430781,775.5713834134615,61.4153702562984,53.83294556050954,0.001984969848222376,0.0014943605478073038,0.0013098647729740545,0.9970022554616639,0.002313551133996063,0.002027916981174473
1200,28800,PULL,5,0.21085784365083318,0.007524311851479455,0.006595350131255622,102714.64973724648,1932.183286269454,1693.6333238502743,5.6746055603027346,0.2701453603108307,0.23679284866878691,11.621592187500001,0.5532576979165814,0.48495175407367574,0.5694821150097897,0.003372728417727321,0.0029563268045799695,0.8228908840793684,0.030446355032060557,0.026687406851361832
1200,28800,PUSH,5,0.17949840313578125,0.00701207683988683,0.0061463563471560335,83269.27280148017,1759.632728735214,1542.386091579071,24.715476989746094,1.8138332355360527,1.5898949304867442,50.617296875,3.7147304663778344,3.256104817636851,0.41788458664608896,0.0051625689363434925,0.004525191191435591,0.85726379490964,0.025169562340594632,0.022062094124135418
1200,28800,GOSSIP,5,0.06915737366918355,0.006390983557545503,0.005601944081680032,21355.42637619651,1034.3772531563793,906.6716381553719,30.447014617919923,3.1647443529894517,2.774020733839657,47.965758413461536,4.985689565324919,4.370149586848936,0.2774001456185524,0.03303438420595196,0.028955914442306763,0.9645224876704344,0.018362676385312953,0.016095595517384834
1200,28800,MIXED,5,0.004202112593641387,0.000719488657496373,0.0006306596145031658,1901.8428566552661,20.785048239791234,18.218898065675933,482.20261306762694,37.49922966911708,32.86952404445691,759.6545781250001,59.075709509501365,51.78214249465211,0.002280300605374075,0.0016569784229860647,0.0014524056252905183,0.9963518489575988,0.0028073365216416636,0.002460738956858559
1200,86400,PULL,5,0.351679489979528,0.007398107060964648,0.006484726754910149,287135.1389198499,9659.207637608282,8466.66879549909,2.714708709716797,0.11828044435657699,0.1036773806841535,5.5597234375,0.24223835004226985,0.2123312756411465,0.7808283435071853,0.0033014527319217726,0.002893850911367153,0.5091440466135148,0.023313219511483727,0.0204349378920044
1200,86400,PUSH,5,0.31860456011183647,0.010745562557581417,0.00941890086740959,249918.62765047373,9321.34859628171,8170.522288477194,8.529630279541015,0.6651699694382811,0.583047185156138,17.4686828125,1.3622680974096,1.1940806351997708,0.7196258437525854,0.003753245105880795,0.0032898643876433983,0.5735426344612838,0.011723521451921149,0.010276119633651706
1200,86400,GOSSIP,5,0.11705056819122173,0.044226959460270124,0.03876663921418623,36337.103290818675,12323.82508316858,10802.308966482522,20.094847869873046,4.273962458502652,3.746293271473669,31.657114182692304,6.733134703856486,5.9018527845985185,0.49659208163159435,0.08532183885684975,0.074787889206486,0.9543693324277163,0.03358644605094297,0.029439817985074834
1200,86400,MIXED,5,0.005619071593036399,0.0017326124596885812,0.0015187017815024985,2409.3567490486116,33.88205522351582,29.698930849295813,466.92538528442384,35.19402586184553,30.848923817757115,735.5870685096154,55.44412689619974,48.5989199836666,0.002584311052281283,0.0017799451547161082,0.0015601907179693065,0.9956800252549597,0.003727828631218735,0.0032675858653270335
3600,600,PULL,5,0.14492000538490357,0.005173316470532519,0.004534611820514159,18289.18487736447,2283.277497582214,2001.3809688670613,11.837831115722656,0.6797870540661762,0.5958596247415875,24.243878125000002,1.3922038867275288,1.2203205114707714,0.10855827516479363,0.0005004157673112086,0.0004386337597064672,0.9692858075738122,0.01229621000462585,0.01077810328289491
