sweep_dim,sweep_value,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
ttl,60,PULL,10,0.1369379091035509,0.005610206460930869,0.0034772419898254623,41222.61154431906,455.8140390377046,282.51646835664997,71.91355247497559,5.768922860923868,3.5756154337215036,147.27895546874998,11.814754019172083,7.32286040826164,0.9990626217864023,0.00010727271148408111,6.648831541807233e-05,0.9286027457792292,0.008355795513470442,0.005178975715095819
ttl,60,PUSH,10,0.03836009410234673,0.003676383928184777,0.002278646366194955,25196.01238443737,236.06792678423227,146.31641690580028,94.41716613769532,7.728247597215248,4.7900174868690515,193.36635624999997,15.827451079096827,9.809955813107818,0.9877900953845933,0.0007178060629732312,0.00044490080714563855,0.9569217987542211,0.005063617780297509,0.0031384628157081766
ttl,60,GOSSIP,10,0.018313657635006943,0.005745656168475441,0.0035611945883373924,5243.562692332502,789.1686371620283,489.13178887498947,303.8822166442871,43.75187268428615,27.11769163768965,478.73136899038457,68.92602712109078,42.7207942107603,0.9999905059025946,7.5034864467077015e-06,4.650709082504795e-06,0.9912476009322875,0.009124110224746695,0.005655182106795551
ttl,60,MIXED,10,0.0019209681858552434,0.0005518457191103007,0.00034203752032280346,1104.6129401070066,7.38180291955322,4.575288850996698,511.7391441345215,36.737511440820555,22.77014549701947,806.1859747596154,57.875710331385,35.87173690607375,0.9867684444392639,0.0006821420565606671,0.0004227960269585301,0.9980382961513514,0.0022157390307806428,0.0013733292794089495
ttl,120,PULL,10,0.1369379091035509,0.005610206460930869,0.0034772419898254623,41222.61154431906,455.8140390377046,282.51646835664997,71.91355247497559,5.768922860923868,3.5756154337215036,147.27895546874998,11.814754019172083,7.32286040826164,0.9959622270817612,0.00031698629183663055,0.00019647013917389983,0.9286027457792292,0.008355795513470442,0.005178975715095819
ttl,120,PUSH,10,0.03836009410234673,0.003676383928184777,0.002278646366194955,25196.01238443737,236.06792678423227,146.31641690580028,94.41716613769532,7.728247597215248,4.7900174868690515,193.36635624999997,15.827451079096827,9.809955813107818,0.9762189848824688,0.0014032295554386152,0.0008697306891493016,0.9569217987542211,0.005063617780297509,0.0031384628157081766
ttl,120,GOSSIP,10,0.018313657635006943,0.005745656168475441,0.0035611945883373924,5243.562692332502,789.1686371620283,489.13178887498947,303.8822166442871,43.75187268428615,27.11769163768965,478.73136899038457,68.92602712109078,42.7207942107603,0.9999548575780072,2.5555303486958595e-05,1.583934120186392e-05,0.9912476009322875,0.009124110224746695,0.005655182106795551
ttl,120,MIXED,10,0.0019209681858552434,0.0005518457191103007,0.00034203752032280346,1104.6076251072038,7.382740277308196,4.5758698313523745,511.74169540405273,36.73846465511003,22.770736305357048,806.1899939903847,57.87721201051181,35.87266765643942,0.9724662682137557,0.0014971791973283648,0.0009279612804801414,0.9980382961513514,0.0022157390307806428,0.0013733292794089495
ttl,360,PULL,10,0.13697906136692536,0.005538274026561109,0.0034326578050966547,41235.82941146511,458.2187910982175,284.00694912561386,71.04673194885254,5.545024845447026,3.4368420059918066,145.50370703125,11.35621088347551,7.038652428271221,0.9667366042088933,0.0016492329568040438,0.0010222051770001142,0.9286027457792292,0.008355795513470442,0.005178975715095819
ttl,360,PUSH,10,0.03836009410234673,0.003676383928184777,0.002278646366194955,25196.01238443737,236.06792678423227,146.31641690580028,94.41716613769532,7.728247597215248,4.7900174868690515,193.36635624999997,15.827451079096827,9.809955813107818,0.9345327046961819,0.003250086324103398,0.0020144243737608646,0.9569217987542211,0.005063617780297509,0.0031384628157081766
