sweep_dim,sweep_value,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
revocation_rate,0.0001,PULL,10,0.16361756137191524,0.0204871234168543,0.012698050649637242,51245.257120036345,1022.8717847902901,633.982500474743,1.40452880859375,0.14795678124082348,0.0917045631017021,2.876475,0.3030154879812065,0.1878109452322859,0.4441470661048458,0.02143176891376634,0.013283547994563308,0.9145989957645974,0.03336701818545712,0.02068109213408341
revocation_rate,0.0001,PUSH,10,0.1365221521850508,0.01708190165330657,0.010587472334323153,39158.89668476628,393.0555270659463,243.61833963948456,2.7151409149169923,0.4551965527650387,0.28213374639972955,5.56060859375,0.9322425400627992,0.5778099126266462,0.32153746427862523,0.02957181873006802,0.018328803141166018,0.9356607417845056,0.033342673659661856,0.020666003240669736
revocation_rate,0.0001,GOSSIP,10,0.04737910825275533,0.006798052901256342,0.00421347684116801,15753.058482342803,694.4904750327223,430.4496560215578,5.765310668945313,0.729152781967747,0.45193357644018134,9.082581730769231,1.148696074976882,0.711969203499609,0.21362842492403572,0.040414269689244164,0.025049023869302106,0.9770984276416875,0.021208328796393134,0.013145058375018587
revocation_rate,0.0001,MIXED,10,0.0008840809075809704,0.0009509856194723765,0.0005894269936013811,1182.3472922402648,7.054461005612124,4.3724002307449314,12.16944694519043,2.465647486590378,1.528224145080233,19.17155949519231,3.8843431173362264,2.407540807018705,0.05541586025952694,0.036073729315686635,0.022358729073455572,0.9970273224043715,0.006308324464408094,0.003909940011270709
revocation_rate,0.0005,PULL,10,0.1668171248431694,0.006174225633686906,0.0038268246948884228,53789.62108612611,523.623253696131,324.5450550315591,4.526987838745117,0.1907544833713922,0.11823085370309355,9.27127109375,0.3906651819446114,0.24213678838393576,0.3770523366276429,0.002445055711697015,0.001515461230773447,0.904960767167589,0.018630249466458474,0.011547148251464518
revocation_rate,0.0005,PUSH,10,0.1356427507447807,0.005257618373900784,0.0032587056293775407,39054.21229269627,389.8195634330497,241.612668600421,26.895612716674805,2.565679181959118,1.5902244322126065,55.08221484375,5.254510964652273,3.256779637171418,0.21152185048240582,0.001977466354247256,0.0012256463444510588,0.9345026000430483,0.012841468100865857,0.00795922438903006
revocation_rate,0.0005,GOSSIP,10,0.055468547513731335,0.00674471393974857,0.004180417010315059,17507.41746374756,738.5084402823804,457.73227353995,19.350486755371094,1.5529005032441192,0.9624977036951298,30.484459134615385,2.4464155620338115,1.516304074744327,0.15291517237602545,0.03288961843059968,0.020385196700451323,0.9726748700804002,0.011221818325733792,0.006955355057995475
revocation_rate,0.0005,MIXED,10,0.0022918911933810958,0.001130462167945689,0.0007006677108345927,1168.4452336569732,6.253097388185324,3.8757099147930756,161.97427711486816,17.355884765948403,10.757288826891806,255.1717842548077,27.34219384666334,16.94686732113417,0.002392497003750636,0.0011269168549844547,0.0006984703030953717,0.998117319828071,0.0021445601067588485,0.001329212125232397
revocation_rate,0.001,PULL,10,0.16686209169660757,0.0052811941317065965,0.003273318035454789,54399.1523723652,488.8234011439998,302.9758829562185,8.420884704589843,0.37827772842648005,0.2344589651486906,17.245971875000002,0.7747127878174301,0.48017196062451767,0.3700308492232806,0.002230862456055892,0.0013827028755080063,0.908067379136017,0.012223458699511273,0.007576178193589244
revocation_rate,0.001,PUSH,10,0.1349812899070106,0.005332688718689187,0.0033052347111335798,39202.68290775809,389.14953852086666,241.19738285735667,86.86686668395996,7.001036725128295,4.339287518642753,177.90334296875,14.33812321306275,8.88686083818036,0.20303311262689752,0.000915316661910738,0.0005673191446602831,0.9327333288338189,0.0072240346385540905,0.004477503057341302
revocation_rate,0.001,GOSSIP,10,0.058043471163250634,0.005649505628305246,0.0035015998661194997,18034.461542489,607.0688282703865,376.2651579895113,38.37689628601074,3.573951327558457,2.215157982566777,60.45837199519231,5.630347937569013,3.4897258063821215,0.13897622997214726,0.026359426004518533,0.01633774150183428,0.9718212584539232,0.015147393919368637,0.009388452018593998
revocation_rate,0.001,MIXED,10,0.0020381701184353875,0.000568929252413808,0.00035262600396439845,1158.0332525732924,6.61364628319457,4.099180435145957,511.5427188873291,36.400886288909234,22.561503066262436,805.8765294471153,57.3453962459124,35.54304483054268,0.0017010424347986726,0.000991132635687373,0.0006143103720512049,0.9978830166482459,0.0024659984841395935,0.00152844169561513
revocation_rate,0.005,PULL,10,0.16759817028165858,0.0028004385620922973,0.0017357298035013918,54832.89184417886,398.60672222750264,247.0590060470229,39.34937782287598,0.7621180260579657,0.4723656464100866,80.58752578125,1.5608177173667133,0.9674048438478571,0.36414635197041634,0.0019176922980436108,0.0011885980005833332,0.912433951260903,0.005050691396943724,0.0031304509603001136
revocation_rate,0.005,PUSH,10,0.13406209880904926,0.0028875034892498906,0.0017896932044317822,39077.60597793553,366.09323745865083,226.906939405425,1710.6901134490968,60.06790203707047,37.230471402182076,3503.4933523437503,123.01906337192035,76.24800543166893,0.1975028255026809,0.001172316016955511,0.0007266089952108936,0.9385713167007921,0.005850794933433405,0.0036263602699956677
revocation_rate,0.005,GOSSIP,10,0.056789442769112505,0.0020141826165864405,0.0012484033196184354,18250.907163541542,377.40442296631215,233.91768481664093,195.89265518188478,20.45995557290842,12.681211845504183,308.60627524038466,32.23229924101265,19.977786045840432,0.13286730270110153,0.017270294633973393,0.010704239513485819,0.9781596922840631,0.015063570967012075,0.009336498014463282
revocation_rate,0.005,MIXED,10,0.0021503407991547824,0.0002692831971824432,0.00016690345478691634,1133.0412296703666,7.209499007709467,4.468493780004805,5753.071393585205,142.40814429937026,88.26548229541096,9063.300164663462,224.3475996347002,139.05208287769358,0.0007465517903724558,0.00046409380298431153,0.0002876483192183752,0.9980004970081465,0.0007166586781126647,0.00044418965064125024
revocation_rate,0.01,PULL,10,0.1588867827626086,0.0017750229026692456,0.0011001705931940446,54936.215760924606,434.60313759352334,269.36981543801227,61.071372985839844,1.0222832177058307,0.6336177028163744,125.074171875,2.0936360298615395,1.2976490553679336,0.447528939474236,0.008187489382998299,0.005074658494669376,1.0,0.0,0.0
revocation_rate,0.01,PUSH,10,0.12881380114602176,0.0015072102487147534,0.0009341785905427482,39084.92495777311,380.91693736627707,236.0947637969746,4448.2095607757565,56.37874462963788,34.9439079515258,9109.93318046875,115.46366900149843,71.56512348472488,0.3036023961789177,0.010746414762481457,0.006660696876738563,1.0,0.0,0.0
revocation_rate,0.01,GOSSIP,10,0.049500666326260476,0.001366842236525517,0.0008471775952296883,18468.92151240342,474.8263460071053,294.3004183017794,287.5375804901123,23.24500818963811,14.407405341270628,452.98228064903844,36.61982828644526,22.69720472224788,0.24635244114056243,0.018806133221786987,0.011656162132435846,1.0,0.0,0.0
revocation_rate,0.01,MIXED,10,0.0016300301113314109,0.0002453920285708138,0.00015209555506684547,1123.6622505470802,5.853133237577877,3.6278095659195815,10535.70058517456,94.90963121553219,58.82559887942859,16597.78061418269,149.51917286877688,92.67294346543828,0.1341925677630064,0.014432292499241363,0.008945227566451858,1.0,0.0,0.0
revocation_rate,0.05,PULL,10,0.1387470869598001,0.0008668283936900492,0.000537265804654874,55198.79275218493,1160.5912028815321,719.3418801582023,18.86252632141113,0.30256917438717745,0.18753431720075173,38.630453906250004,0.6196616691449408,0.3840702816271404,0.8607350203904047,0.0024479611233258385,0.001517262023557782,1.0,0.0,0.0
revocation_rate,0.05,PUSH,10,0.11832470557501973,0.0008231980674791374,0.0005102234483018794,39294.87639023889,1110.25107710288,688.1407469468622,4371.101146316529,117.312652138972,72.71113510637838,8952.01514765625,240.2563115806148,148.912404697863,0.8291354480961409,0.0027407376631279692,0.0016987268029603666,1.0,0.0,0.0
revocation_rate,0.05,GOSSIP,10,0.03404787420780336,0.0017645417166087586,0.0010936742867699398,19123.67111691858,623.7100459950002,386.57949159502596,81.63483543395996,13.033599840548812,8.078308875038964,128.6062638221154,20.532932671879983,12.72644352006139,0.8173737185369501,0.005762908415955436,0.0035718876421089543,1.0,0.0,0.0
revocation_rate,0.05,MIXED,10,0.0011505157565718665,0.00019760287817852738,0.00012247553278079044,1096.234946773366,8.478553668222043,5.255062007689217,5731.465076446533,71.89876848967918,44.563318400152006,9029.261905048077,113.26821374374057,70.20436621808553,0.78929735728269,0.0025725996954336946,0.001594513810903486,1.0,0.0,0.0
revocation_rate,0.1,PULL,10,0.13851467064675105,0.001310977925219998,0.0008125525363558299,55407.581376092465,2873.011127158573,1780.7107453464312,13.67049446105957,0.1668085320154404,0.10338899928631018,27.99717265625,0.3416238735676223,0.21174067053836346,0.9129120784658344,0.0019313821404363964,0.00119708305280624,1.0,0.0,0.0
revocation_rate,0.1,PUSH,10,0.11727845540999322,0.0009293696281399016,0.0005760292633687377,38891.289861071025,2267.0811655197626,1405.1514642082807,4390.006473922729,172.7921290363885,107.09767114292185,8990.733258593751,353.8782802665239,219.33603050070408,0.8948904752717928,0.001909753300629102,0.0011836773590063981,1.0,0.0,0.0
revocation_rate,0.1,GOSSIP,10,0.03527511564737902,0.003500878373977789,0.0021698668967073263,20352.578892591915,1070.336164609127,663.4012278738945,44.47502403259277,4.901952930000597,3.0382619033806124,70.06526862980769,7.722461231262478,4.786431060094995,0.8867998889382049,0.004159729009110604,0.002578226751101503,1.0,0.0,0.0
revocation_rate,0.1,MIXED,10,0.0012284881647918072,0.0005139359853624556,0.00031854082391259,1067.1399804962489,16.127537929082276,9.995951569704397,5082.035614013672,110.9327898725273,68.75685550603303,8006.160721153845,174.76181050687381,108.31849236642745,0.8706707919700465,0.0010490914202890167,0.0006502335989234376,1.0,0.0,0.0
revocation_rate,0.15,PULL,10,0.13824590242348606,0.001590007496474186,0.000985496856377712,54690.14358406163,3352.975921004465,2078.1960066146835,11.721150588989257,0.23678089326359342,0.1467583181079463,24.004916406249997,0.484927269403839,0.3005610354850738,0.9296446062307536,0.0010629448116824987,0.0006588200198671883,1.0,0.0,0.0
revocation_rate,0.15,PUSH,10,0.11673254644297312,0.0011450246214088963,0.0007096936130023254,38404.64254465481,2251.3182517820874,1395.3815090538055,4542.04808883667,161.2623215863097,99.95142244793813,9302.114485937502,330.2652346087623,204.7005131733773,0.9167559850608098,0.001005998511547957,0.0006235243373692261,1.0,0.0,0.0
revocation_rate,0.15,GOSSIP,10,0.033757317140834374,0.0029698573904225097,0.0018407366812053362,19448.639398891573,1219.0184912454843,755.5554886707606,51.545867156982425,11.92139158172712,7.388955054294949,81.20456610576922,18.78077689182857,11.640446116304657,0.9117401166294373,0.0019602867502682485,0.001214998315587881,1.0,0.0,0.0
revocation_rate,0.15,MIXED,10,0.0012624568067727353,0.0006048385450137363,0.0003748828141055142,1037.4530258834743,21.479082873569617,13.31287349067091,4948.888021087647,180.72132185926344,112.01223577100303,7796.402051682691,284.705590129055,176.46235296847246,0.8982662762707727,0.000793158031970259,0.0004916044413946027,1.0,0.0,0.0
revocation_rate,0.2,PULL,10,0.14096882297233101,0.001837201404453767,0.0011387092278726872,56217.737688046225,3469.339148129731,2150.3186820009355,9.424412536621094,0.058271007259613684,0.03611674448054682,19.301196875,0.11933902286768894,0.07396709269615995,0.9391256307587843,0.0009015744283082931,0.000558801620029205,1.0,0.0,0.0
revocation_rate,0.2,PUSH,10,0.1160947961450304,0.0011736003804222472,0.0007274050519349792,37901.61241409073,2143.312846623272,1328.439065391219,4703.661605834961,171.64124757568806,106.38434742331755,9633.09896875,351.5212750350091,217.87514352295435,0.9276726242949056,0.0008731790134572676,0.0005412019595664213,1.0,0.0,0.0
revocation_rate,0.2,GOSSIP,10,0.03649825581705472,0.004731993572695601,0.0029329200023471484,21071.77376452162,1864.7491535615104,1155.78349966459,24.875167846679688,0.03877508402342765,0.024033046067773668,39.18795673076923,0.061085670830753745,0.03786129103600039,0.9216275906818208,0.002673409657752496,0.0016569964728890658,1.0,0.0,0.0
revocation_rate,0.2,MIXED,10,0.0012099118458750648,0.0007764309288127711,0.00048123687544628855,1004.3675452046858,20.62128397965235,12.781204227957174,5060.464229202271,187.7307423345828,116.35671959184957,7972.177493389422,295.74812330863494,183.3065859416214,0.9117529052259968,0.0007928494784002086,0.0004914131979105418,1.0,0.0,0.0
revocation_rate,0.25,PULL,10,0.14316103788807974,0.0017896412126338817,0.0011092311155800393,57985.61375043697,3437.7473478481984,2130.7378813230766,9.429486083984376,0.06034997181410429,0.037405300061268534,19.311587499999998,0.12359674227528542,0.07660605452547785,0.9448161981452783,0.0008728007872840952,0.0005409675325555501,1.0,0.0,0.0
revocation_rate,0.25,PUSH,10,0.11563679643474478,0.0010609500640669934,0.0006575836624860398,37578.64694453157,2065.3282425176544,1280.103706996766,4913.464537811279,159.94143918433258,99.13273105328769,10062.7753734375,327.56006744951304,203.02383319713314,0.934152770248548,0.0008585103795593386,0.0005321102460834218,1.0,0.0,0.0
revocation_rate,0.25,GOSSIP,10,0.04111966366922674,0.005401165462633381,0.0033476770367462756,23543.64182691236,1858.4940290842635,1151.9065333469798,24.863687133789064,0.04782066742683729,0.029639556746452935,39.16987019230769,0.0753359437616642,0.04669370170518157,0.9298562338800925,0.002603128764177832,0.0016134359237502504,1.0,0.0,0.0
revocation_rate,0.25,MIXED,10,0.0013343420703917353,0.0007674388858506548,0.0004756635494769272,977.8144266723668,23.976746399319737,14.86094138240992,5144.556112670898,251.80114671302934,156.06796764685706,8104.654552884615,396.6836526679109,245.86707518520254,0.9199898776026764,0.0007937036573488712,0.0004919426235079416,1.0,0.0,0.0
revocation_rate,0.3,PULL,10,0.14444543003465166,0.0017276549592452704,0.0010708116376916843,59055.67779203083,3487.1082612829446,2161.3320924357563,9.43248291015625,0.06633168577010824,0.04111280478213593,19.317725000000003,0.13584729245718216,0.08419902419381467,0.9485005718644779,0.0007235226036677873,0.00044844395577627873,1.0,0.0,0.0
revocation_rate,0.3,PUSH,10,0.11514459479504965,0.001119003763817739,0.0006935657183771731,37348.15981960641,2135.7086771793,1323.7259523404848,5159.845925903321,170.41809281062882,105.62622824557637,10567.364456250001,349.01625407616797,216.32251544694054,0.9386625393475121,0.0008026953537182475,0.0004975157346568971,1.0,0.0,0.0
revocation_rate,0.3,GOSSIP,10,0.043941516826051505,0.005523104724021738,0.003423255773974699,25191.553868506202,1854.9249462876496,1149.694392911155,24.859860229492188,0.0545053180817108,0.03378274614711247,39.163841346153845,0.0858668395625728,0.053220818545605314,0.9352686852119231,0.0025014599309105623,0.0015504209280356625,1.0,0.0,0.0
revocation_rate,0.3,MIXED,10,0.001399673923993093,0.0008247297985817665,0.0005111728250751363,949.4756408368479,24.745775064680732,15.337590287435955,5344.811405181885,214.63005923186594,133.02908893587093,8420.13365985577,338.1248933129703,209.5719801082028,0.9254189906703347,0.0009658290612789822,0.0005986270541486887,1.0,0.0,0.0
revocation_rate,0.35,PULL,10,0.14532741789927167,0.001638237184716449,0.001015389926852049,59752.81782174071,3493.34110104977,2165.195246546748,9.437770080566406,0.0754841899344002,0.04678558563499028,19.328553125,0.15459162098565174,0.09581687938046017,0.9509188427478362,0.0006691866818363326,0.00041476620251283496,1.0,0.0,0.0
revocation_rate,0.35,PUSH,10,0.11481060443287187,0.0011251762517384169,0.00069739146602638,37065.58905061789,2257.816569791641,1399.409208284381,5377.758499145508,174.1420218463929,107.93434337475482,11013.64940625,356.64286074141313,221.04953523149814,0.9417841353531584,0.0008649265440170212,0.000536087026015007,1.0,0.0,0.0
revocation_rate,0.35,GOSSIP,10,0.04583827296273591,0.005502845356505847,0.0034106988878949886,26368.63389821609,1852.6718398781532,1148.2979030904676,24.859860229492188,0.0545053180817108,0.03378274614711247,39.163841346153845,0.0858668395625728,0.053220818545605314,0.9391223030018331,0.002597025741562062,0.0016096532311430896,1.0,0.0,0.0
revocation_rate,0.35,MIXED,10,0.001305666268411111,0.0008837369824650866,0.0005477458565543358,924.29763318409,23.18757850967539,14.371810056851189,5538.085482406616,221.3149817219748,137.1724468217549,8724.614667668271,348.6562173589264,216.09936237765695,0.9292833234096799,0.0008835429437094707,0.0005476255900876059,1.0,0.0,0.0
revocation_rate,0.4,PULL,10,0.14582205502901707,0.0015289353602699546,0.0009476439541901413,60210.929844023114,3471.311316738846,2151.541044768935,9.414434432983398,0.08149938635079218,0.050513842999810196,19.28076171875,0.16691074324642244,0.10345235046361133,0.9525307385507036,0.0005891458204293173,0.00036515636263893944,1.0,0.0,0.0
revocation_rate,0.4,PUSH,10,0.11443361249144912,0.0011129904535736104,0.0006898386300740339,36761.27538346852,2303.746203281795,1427.8766900538053,5631.4929496765135,202.6958796838044,125.63220781792536,11533.2975609375,415.1211615924314,257.29476161111114,0.9439706654424308,0.000787746506608505,0.0004882503432258565,1.0,0.0,0.0
revocation_rate,0.4,GOSSIP,10,0.047281617933715894,0.005503267513760565,0.0034109605436723014,27251.4439204985,1851.1446476582287,1147.351339545857,24.859860229492188,0.0545053180817108,0.03378274614711247,39.163841346153845,0.0858668395625728,0.053220818545605314,0.9420396774957425,0.0025872276707030947,0.0016035803239074383,1.0,0.0,0.0
revocation_rate,0.4,MIXED,10,0.0012327232216790983,0.0007508155151861267,0.00046536027759385654,899.885157095436,24.303759652925585,15.063626296875443,5745.374764251709,249.08779102984246,154.38621237089464,9051.175013221155,392.40907386855173,243.21766379660934,0.9322090267131735,0.0008140263367932101,0.0005045387507274544,1.0,0.0,0.0
revocation_rate,0.45,PULL,10,0.14615341213696237,0.001502927852394199,0.0009315243338043189,60523.99386135388,3471.7140870143876,2151.790684372062,9.403208160400391,0.06342987696340936,0.039314245050089194,19.257770312500003,0.12990438802106302,0.08051557386258307,0.9538535305029763,0.00054114047088167,0.000335402338728092,1.0,0.0,0.0
revocation_rate,0.45,PUSH,10,0.11406849538475941,0.001154197866707704,0.0007153792493435395,36464.11678928601,2392.080615003767,1482.626925669057,5924.960678482055,265.89518222113924,164.80354135812453,12134.31946953125,544.5533331888936,337.5176527014394,0.9458537132078076,0.000747716518514534,0.0004634394995569279,1.0,0.0,0.0
revocation_rate,0.45,GOSSIP,10,0.04837831960828711,0.005512761119165986,0.003416844741264752,27938.07393782927,1850.0534599699336,1146.6750144097066,24.859860229492188,0.0545053180817108,0.03378274614711247,39.163841346153845,0.0858668395625728,0.053220818545605314,0.9443363957699725,0.002611691625042501,0.0016187432398996674,1.0,0.0,0.0
revocation_rate,0.45,MIXED,10,0.0012373363765179975,0.0007774832821522831,0.00048188913080369247,874.8950322486468,29.546319570445053,18.312998598291575,5995.983639144897,298.81379234550826,185.20670729654117,9445.980379206732,470.7466513258471,291.7717973410127,0.9345128698202364,0.0007835001717396712,0.00048561843760676837,1.0,0.0,0.0
revocation_rate,0.5,PULL,10,0.14634656934060347,0.0014606737560523403,0.0009053349735614763,60769.81187521849,3461.288407430352,2145.3287812184903,9.403526306152344,0.06360536975083754,0.039423016606645336,19.258421875,0.13026379724971582,0.08073833801040997,0.9548219037208392,0.0005710374183865537,0.00035393265877166845,1.0,0.0,0.0
revocation_rate,0.5,PUSH,10,0.11375293901312789,0.001180967075733561,0.0007319709769933771,36130.934295721905,2508.5709894390866,1554.8284077745432,6225.7590957641605,305.5232634906885,189.36528059647495,12750.354628124998,625.7116436289303,387.82009466158087,0.9472873028310194,0.0007877475017313526,0.0004882509600093876,1.0,0.0,0.0
revocation_rate,0.5,GOSSIP,10,0.049261045719519905,0.005446341970388685,0.0033756777263491237,28487.377951693874,1849.241497649079,1146.1717549493117,24.859860229492188,0.0545053180817108,0.03378274614711247,39.163841346153845,0.0858668395625728,0.053220818545605314,0.9460770497225145,0.002647915810647731,0.0016411952227475208,1.0,0.0,0.0
