ttl,dead_ratio,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
14400,0.3,MIXED,5,0.0025318923654434897,0.0003964939642191963,0.0003475422830116969,878.1476742049388,10.911459529402158,9.564315974660586,502.18869705200194,41.07899050739706,36.00732276687049,791.1403473557692,64.71520966088399,56.72538232811598,0.002690596452025069,0.002010525812457745,0.0017623035757720162,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
14400,0.5,PULL,5,0.5259101382592462,0.00923086142680807,0.008091206787359629,45764.88408813822,704.8502511829132,617.8284856362958,7.22369384765625,0.30291210902540133,0.26551417025954094,14.794125,0.620363999284022,0.5437730206915399,0.7366155045153218,0.00229558951605748,0.0020121729288854247,0.925571998998117,0.011668944692767209,0.010228280995015446
14400,0.5,PUSH,5,0.5173970264339325,0.010107903661462657,0.008859968201243412,38616.36349936812,1003.5978448952601,879.692297277172,47.501136779785156,4.347387722804431,3.810653353313578,97.28232812500002,8.903450056303472,7.804218067586206,0.6564286072025629,0.004154718277544149,0.003641771138412226,0.9366832989900153,0.009563911010317913,0.008383137618733182
14400,0.5,GOSSIP,5,0.0632651170534569,0.019231374454859472,0.016857042948072946,17130.87851539588,6219.873353847704,5451.959375212083,51.494895935058594,19.527585167534617,17.116683085441416,81.12426682692308,30.763457248546846,26.96535919921848,0.5550097228242199,0.1412768198908634,0.12383459258501828,0.9751720377071905,0.016384016473464012,0.014361223635023627
14400,0.5,MIXED,5,0.003139873388073213,0.0005010316469400398,0.00043917360200314856,738.9909509983643,2.831298430538453,2.4817424960667993,498.20802307128906,39.44311788912627,34.573417195092745,784.8692548076923,62.13808110533124,54.46642955042304,0.0030466186903108346,0.00180067398262308,0.0015783603367405087,0.9986256904876452,0.002257517823772252,0.0019788016192338813
14400,0.7,PULL,5,0.7115328413677943,0.007345001935537137,0.006438178060109597,45553.91257290468,1189.3542864213066,1042.5149972373683,4.350531005859375,0.18341519556413233,0.16077050739202456,8.9098875,0.37563432051534273,0.32925799913886605,0.8422309717433979,0.001404265455203926,0.0012308929423859405,0.9301410992567835,0.01956737078447531,0.01715155671629183
14400,0.7,PUSH,5,0.7055207967287431,0.0069508612090005565,0.006092698480872714,37891.92247353081,882.9222065972807,773.915436535888,28.799520874023436,2.836027004371923,2.485887273777879,58.98141875,5.808183304953697,5.091097136697096,0.7947778046299993,0.002030775531691701,0.0017800532372751212,0.9383684043775375,0.021237599415050146,0.018615576660617063
14400,0.7,GOSSIP,5,0.29606847001798464,0.39379119326411544,0.3451731998150932,19785.557188000672,3676.280264859133,3222.401730013853,29.288048553466798,18.471467279353607,16.19095494047272,46.13994110576923,29.099665375473993,25.506981321606258,0.8005404236266198,0.1207158094440866,0.10581207230334838,0.7550107342822066,0.42244367873534194,0.3702882106683843
14400,0.7,MIXED,5,0.003404851052353564,0.0006404242592330294,0.0005613566138093204,651.0934267908881,11.460627450513494,10.045682881306124,491.336563873291,38.396157463637884,33.65571592008424,774.044063701923,60.48871575810031,53.02069708025581,0.003979800088621002,0.002242788499420463,0.0019658907971926896,0.9982790700370385,0.0030019445500594276,0.0026313204148182166
28800,0.0,PULL,5,0.0736009307011356,0.003877883027305119,0.003399114342675992,55013.324046409674,549.9694778681935,482.0695021208319,9.288137817382813,0.43909504820336803,0.38488377953558084,19.02210625,0.8992666587204977,0.7882419804888696,0.2996217946931585,0.002637029276429646,0.0023114580745354787,0.9010093198326785,0.017985483562591713,0.015764971430830783
28800,0.0,PUSH,5,0.03749579036964894,0.004408559893652156,0.003864273125193502,39615.141757487974,318.543786257972,279.2159394741315,95.14928436279297,9.314827310780835,8.164806129706381,194.865734375,19.076766332479153,16.721522953638672,0.11496981420927158,0.002897035936537408,0.002539363960644105,0.931186585840762,0.011607539284572133,0.010174456781586605
28800,0.0,GOSSIP,5,0.05554559234572878,0.0026045970608774113,0.0022830299841902755,17861.59997801335,256.26094235490547,224.62261973681964,37.602149200439456,1.3436221889427102,1.1777367758167627,59.23784735576923,2.1167217253497475,1.8553883975944083,0.12090970045787279,0.01744962296889929,0.015295268910958598,0.9683087079699257,0.01855465168687243,0.016263869288505733
28800,0.0,MIXED,5,0.0020616052234163607,0.0005928821030883934,0.0005196840765782847,1541.2639255212712,24.665954853718095,21.620662698878977,503.5022117614746,43.023097042012736,37.71140727869616,793.2096382211538,67.77792518618621,59.409970851361315,0.0013334491178688436,0.0010576114659781796,0.000927037323630483,0.9966770522096313,0.0024673959597146505,0.002162767916585474
