sweep_dim,sweep_value,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
offline_ratio,0.0,PULL,5,0.16575448647211855,0.00918535146204395,0.008051315544412081,54204.8633842335,517.0213620444248,453.1892052495384,8.354783630371093,0.3902003974849614,0.34202572854053415,17.110596875,0.7991304140492003,0.7004686920510134,0.3661614764540794,0.0030275091166157534,0.0026537287454032397,0.9017453951310399,0.019709577756601104,0.017276206623258523
offline_ratio,0.0,PUSH,5,0.038581407342571254,0.0035906376406302488,0.003147332660031329,25110.49798997456,246.7416892630107,216.27862650948697,93.38444900512695,9.132416925913164,8.004916377722907,191.2513515625,18.703189864270154,16.394068741576508,0.119511938211239,0.002373345392133902,0.0020803289593117414,0.9599404941348391,0.006391903507313082,0.0056027504532047785
offline_ratio,0.0,GOSSIP,5,0.05733028312321814,0.004391131170000793,0.0038489961753420637,18377.3994743437,799.2453050645763,700.5693984662041,37.738712310791016,5.510799513163178,4.8304287501478,59.45298677884615,8.681628771506299,7.60978313869438,0.15110002222603228,0.02452582811360474,0.021497836195666285,0.9631912549801849,0.019519440308857265,0.017109543802034898
offline_ratio,0.0,MIXED,5,0.0018786022544711796,0.0006418845855436924,0.0005626366462581102,1106.3243039829058,14.981780976620653,13.13211002959289,503.6814559936523,42.67217958155579,37.403814562635404,793.4920168269231,67.22509521771251,58.925394018674865,0.0014229697527510135,0.0012997077988684993,0.0011392441157493827,0.9979538667850061,0.0028533010367127326,0.0025010286307172347
offline_ratio,0.1,PULL,5,0.16442620422661455,0.006050728474206442,0.005303697351233921,54523.005227497975,887.633147812062,778.0447585752366,8.339226531982423,0.3865415224513556,0.33881858316837693,17.0787359375,0.7916370379803763,0.6939004583288361,0.36832233326715313,0.004528254880090487,0.003969190406680375,0.9031318769334662,0.021316254061122763,0.01868452049767997
offline_ratio,0.1,PUSH,5,0.03793682590971782,0.00295014122961354,0.0025859128023951504,25220.906854486642,338.0787246777121,296.3390679693136,93.6092514038086,8.984949180703792,7.87565519983441,191.71174687499996,18.40117592208136,16.129341849260868,0.12177689760563834,0.003440564998343912,0.0030157881891829477,0.9599404941348391,0.006391903507313082,0.0056027504532047785
offline_ratio,0.1,GOSSIP,5,0.05653230844388861,0.00479076395394534,0.004199289755149561,18192.293242865075,412.9328570241,361.95160787204287,37.104096221923825,3.6174422625078857,3.1708279470301224,58.45322235576923,5.6988628873970395,4.99527356578284,0.14950647693521996,0.01566623014829182,0.01373205618059295,0.9677731311612752,0.01968944056913217,0.0172585556001965
offline_ratio,0.1,MIXED,5,0.0016043733394741847,0.0008522795394475463,0.0007470559545264754,1105.5856416600332,14.493045302550321,12.703714323014715,504.00766983032224,42.03867225005405,36.848520903302315,794.0059290865386,66.2270775139313,58.05059293074088,0.0013932066714666372,0.0011847611496467265,0.0010384889353426655,0.9979538667850061,0.0028533010367127326,0.0025010286307172347
offline_ratio,0.2,PULL,5,0.1661588408638727,0.0074011777539486606,0.0064874183359842595,54446.6721117103,605.2684824656219,530.5412168010578,8.356782531738281,0.38603315137441274,0.33837297627232804,17.114690625,0.7905958940147967,0.6929878554057274,0.3699428202169134,0.001712235958324003,0.001500840990562131,0.9061339879229596,0.0157975114819503,0.01384712934319793
offline_ratio,0.2,PUSH,5,0.03810009017313503,0.003763789854911566,0.0032991072676936822,25255.743867907528,221.5095342483058,194.1616674874636,93.51463775634765,9.324206545328202,8.173027391268114,191.517978125,19.09597500483216,16.7383600973171,0.1239956542029826,0.0018799026826042135,0.001647807354239795,0.9592258360350518,0.0060902503383073936,0.005338339792526997
