sweep_dim,sweep_value,strategy,n_runs,far_mean,far_std,far_ci95,delay_mean_mean,delay_mean_std,delay_mean_ci95,bandwidth_mb_mean,bandwidth_mb_std,bandwidth_mb_ci95,bandwidth_per_node_kb_mean,bandwidth_per_node_kb_std,bandwidth_per_node_kb_ci95,expired_ttl_rate_mean,expired_ttl_rate_std,expired_ttl_rate_ci95,coverage_rate_mean,coverage_rate_std,coverage_rate_ci95
mean_offline_duration,600,PULL,5,0.14492000538490357,0.005173316470532519,0.004534611820514159,18289.18487736447,2283.277497582214,2001.3809688670613,11.837831115722656,0.6797870540661762,0.5958596247415875,24.243878125000002,1.3922038867275288,1.2203205114707714,0.10855827516479363,0.0005004157673112086,0.0004386337597064672,0.9692858075738122,0.01229621000462585,0.01077810328289491
mean_offline_duration,600,PUSH,5,0.0001973906330678177,0.0001347642444836401,0.00011812606854791356,20.2990396877967,1.9971695712222264,1.7505963141480263,355.35498428344727,36.151756367828206,31.688411619834103,727.7670078125,74.0387970413122,64.89786699742027,0.00044227254238976565,8.874727927061142e-05,7.779042011276006e-05,1.0,0.0,0.0
mean_offline_duration,600,GOSSIP,5,0.05328165470670186,0.0027304110185051096,0.0023933107804056095,16848.95835251797,225.08671826570526,197.2972075267885,37.40230255126953,3.247597009022619,2.846644288874233,58.92301201923076,5.1162143649833265,4.484559618164945,0.08602383737950228,0.005823796822386063,0.005104782988144982,0.9812346436247837,0.01046831850910261,0.009175885744217292
mean_offline_duration,600,MIXED,15,0.00016552933187235022,0.00015864549914601397,8.028569981605461e-05,11.00580134630196,1.3238372014144408,0.6699540593979472,437.5726043701172,37.50159642090883,18.978426296864555,689.3451490384615,59.07943805386254,29.89832081229124,0.0009313251649407793,0.0007115434268270737,0.000360090656714736,1.0,0.0,0.0
mean_offline_duration,1800,PULL,5,0.1424592655329906,0.004620570606181203,0.004050108708341363,24828.725045458617,742.9423749008788,651.2177042282515,11.738413238525391,0.5096048907972596,0.44668838157569946,24.040270312500002,1.0436708163527864,0.9148178054670316,0.1263297923703226,0.0007931966339881083,0.0006952675045036006,0.9563399938105611,0.00664420664406426,0.005823903903371906
mean_offline_duration,1800,PUSH,5,0.002086243945033028,0.0008395931487907035,0.0007359358428225305,1607.6639776146715,19.232564593944552,16.858086150976536,292.9940132141113,28.60469595990736,25.073121499690046,600.0517390625,58.582417325890276,51.34975283136522,0.0010577895573890181,0.00015708418321255395,0.00013769035744649432,0.9973274587136963,0.0026450956254348537,0.0023185285411801843
mean_offline_duration,1800,GOSSIP,5,0.05305624286922113,0.0031981447255296502,0.002803297451201348,16815.24546714358,176.51318952634585,154.72063235683558,42.81673583984375,6.489555624445185,5.688346307850007,67.45282692307693,10.223546091433642,8.961333260366779,0.09031042063713847,0.007216314825666196,0.0063253788349138295,0.9803246495036484,0.011050858271768417,0.009686504359712888
mean_offline_duration,1800,MIXED,5,0.0005007408337254184,0.0002136438258454275,0.00018726707008489293,331.221828914311,2.1930300787741928,1.9222756184735987,463.7072639465332,43.88190674272644,38.46418717194474,730.5172896634615,69.13088077623362,60.59588871395598,0.0010387124232022617,0.0011553323030642742,0.0010126934139712174,0.9996533795493935,0.0007750668899479276,0.0006793760831889025
mean_offline_duration,3600,PULL,5,0.14630123354938723,0.0040650959600963404,0.003563213713519394,28503.4287855208,216.66353387340163,189.9139608746117,11.208177185058593,0.5130882628946748,0.44974169184159213,22.954346875000002,1.0508047624082937,0.9210709848915803,0.1642275098737212,0.002003689617919834,0.0017563113870598974,0.9536142931903842,0.009326856680038584,0.008175350336761998
mean_offline_duration,3600,PUSH,5,0.007327548220964345,0.0012658626269482017,0.0011095775145407933,4665.749082969816,36.104482940714945,31.64697463398469,225.96987915039062,21.08851142795958,18.48489527810192,462.7863125,43.189271404461216,37.857065529552735,0.002331033210107057,0.0002031588146182088,0.0001780765525281204,0.9917613315003582,0.005755982829186051,0.005045341402285576
mean_offline_duration,3600,GOSSIP,5,0.05292050236786459,0.0023457628226068324,0.0020561517711327375,16869.264997433515,152.80381065210454,133.938445472932,45.404988861083986,7.009545560717912,6.144137583137675,71.53032091346155,11.042730237192526,9.679379823281506,0.09430238105252574,0.006514225298883194,0.005709970230908268,0.968892407452636,0.019091790034236524,0.016734691808852713
mean_offline_duration,3600,MIXED,5,0.0008828268359598476,0.0004535870597049528,0.0003975865876920958,564.3249796535051,4.697934629582421,4.117921264753862,485.1012321472168,44.789030277879,39.25931600827242,764.2210180288462,70.5599492377663,61.848522449955325,0.001078232396158196,0.001152182718010097,0.0010099326809486508,0.9986256904876452,0.002257517823772252,0.0019788016192338813
mean_offline_duration,7200,PULL,5,0.15320420903811013,0.004811431100186196,0.00421740530755659,36046.335083530415,191.5445811796822,167.8962280618825,10.134489440917969,0.46291839589646944,0.4057658644937888,20.755434375,0.9480568747959685,0.8310084904832785,0.24278377389852013,0.0013990602557477135,0.00122633038389629,0.9402587624393753,0.01135737355787059,0.009955176853932855
